Wearable-1,Ax,Ay,Az,Gx,Gy,Gz,Sensor time,,Wearable-2,Ax,Ay,Az,Gx,Gy,Gz,Sensor time
192.168.43.70,-0.102539063,0.781738281,0.669433594,-51.51367188,-4.333496094,-4.638671875,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.079589844,0.981445313,-0.079589844,8.30078125,-0.244140625,-0.793457031,1.93E+08
192.168.43.70,-0.112304688,0.776855469,0.688964844,-51.02539063,-2.136230469,-5.187988281,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.067871094,0.970214844,-0.081542969,8.422851563,0.366210938,-1.159667969,1.93E+08
192.168.43.70,-0.115234375,0.768066406,0.691894531,-50.53710938,-0.854492188,-5.493164063,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.048339844,0.98828125,-0.096191406,9.338378906,1.159667969,-1.098632813,1.93E+08
192.168.43.70,-0.121582031,0.754394531,0.695800781,-50.29296875,0.549316406,-5.37109375,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.046875,0.991699219,-0.098144531,7.32421875,1.953125,-1.46484375,1.93E+08
192.168.43.70,-0.141601563,0.734375,0.720703125,-50.78125,-0.061035156,-5.432128906,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.079589844,0.967773438,-0.092773438,5.554199219,4.943847656,-1.953125,1.93E+08
192.168.43.70,-0.140625,0.736328125,0.7265625,-50.10986328,-3.723144531,-5.37109375,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.092773438,0.97265625,-0.096679688,7.995605469,6.164550781,-1.46484375,1.93E+08
192.168.43.70,-0.123535156,0.729980469,0.73046875,-50.23193359,-6.34765625,-4.455566406,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.083984375,0.976074219,-0.100585938,7.934570313,5.187988281,-1.586914063,1.93E+08
192.168.43.70,-0.119628906,0.701171875,0.738769531,-50.53710938,-5.37109375,-3.601074219,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.069824219,0.980957031,-0.104980469,7.8125,4.089355469,-1.342773438,1.93E+08
192.168.43.70,-0.118652344,0.68359375,0.739257813,-49.98779297,-2.990722656,-3.356933594,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.065429688,0.990722656,-0.100097656,7.385253906,2.136230469,-1.770019531,1.93E+08
192.168.43.70,-0.104492188,0.679199219,0.759277344,-50.53710938,-2.075195313,-3.051757813,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.038085938,0.959960938,-0.089355469,5.554199219,0.549316406,-2.563476563,1.93E+08
192.168.43.70,-0.107421875,0.671875,0.748046875,-50.53710938,-1.098632813,-3.90625,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.078125,0.98046875,-0.11328125,8.728027344,7.202148438,-2.44140625,1.93E+08
192.168.43.70,-0.103027344,0.670898438,0.743164063,-51.39160156,-1.159667969,-4.211425781,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.095703125,0.971679688,-0.107421875,7.446289063,5.493164063,-2.136230469,1.93E+08
192.168.43.70,-0.115234375,0.635742188,0.778320313,-54.07714844,-1.892089844,-4.8828125,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.091796875,0.970703125,-0.102539063,8.666992188,6.34765625,-2.502441406,1.93E+08
192.168.43.70,-0.107421875,0.605957031,0.782714844,-54.56542969,-2.9296875,-4.577636719,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.090820313,0.979003906,-0.121582031,9.216308594,5.065917969,-2.502441406,1.93E+08
192.168.43.70,-0.100097656,0.594238281,0.797851563,-54.93164063,-1.46484375,-3.967285156,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.063476563,0.984863281,-0.127441406,7.751464844,-0.244140625,-2.502441406,1.93E+08
192.168.43.70,-0.103027344,0.579589844,0.80859375,-55.11474609,0.244140625,-4.150390625,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.016601563,0.963867188,-0.111328125,8.666992188,0,-2.685546875,1.93E+08
192.168.43.70,-0.105957031,0.576660156,0.818359375,-55.60302734,0.244140625,-4.272460938,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.124023438,0.981445313,-0.126953125,9.765625,10.07080078,-3.112792969,1.93E+08
192.168.43.70,-0.130371094,0.541503906,0.837890625,-58.47167969,-1.281738281,-5.004882813,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.1171875,0.958984375,-0.113769531,7.8125,2.44140625,-2.807617188,1.93E+08
192.168.43.70,-0.115722656,0.537109375,0.857910156,-59.20410156,-3.967285156,-4.638671875,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.067871094,0.974121094,-0.125,9.765625,-0.366210938,-2.990722656,1.93E+08
192.168.43.70,-0.112792969,0.540527344,0.89453125,-59.99755859,-5.065917969,-4.455566406,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.070800781,0.977539063,-0.134277344,9.887695313,2.075195313,-3.173828125,1.93E+08
192.168.43.70,-0.134765625,0.5,0.91015625,-61.5234375,-6.530761719,-4.577636719,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.108886719,0.97265625,-0.135742188,9.887695313,2.9296875,-2.990722656,1.93E+08
192.168.43.70,-0.133300781,0.467773438,0.915039063,-62.01171875,-8.117675781,-4.150390625,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.115722656,0.96875,-0.14453125,9.826660156,-0.549316406,-2.868652344,1.93E+08
192.168.43.70,-0.134277344,0.453613281,0.945800781,-62.19482422,-7.32421875,-4.333496094,2.11E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.080566406,0.971679688,-0.142089844,9.521484375,-4.943847656,-2.44140625,1.93E+08
192.168.43.70,-0.134765625,0.438476563,0.947265625,-61.70654297,-4.455566406,-3.845214844,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.077636719,0.970703125,-0.1484375,9.033203125,-2.685546875,-2.624511719,1.93E+08
192.168.43.70,-0.137695313,0.410644531,0.969726563,-62.31689453,-1.342773438,-2.502441406,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.071777344,0.970214844,-0.149902344,9.521484375,-0.732421875,-2.563476563,1.93E+08
192.168.43.70,-0.132324219,0.400878906,0.98046875,-61.88964844,0.671386719,-1.586914063,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.078613281,0.972167969,-0.15234375,9.643554688,-0.732421875,-2.868652344,1.93E+08
192.168.43.70,-0.131347656,0.389648438,0.983398438,-61.88964844,0.183105469,-1.46484375,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.102050781,0.967773438,-0.143066406,9.338378906,0.48828125,-3.051757813,1.93E+08
192.168.43.70,-0.1171875,0.356445313,0.979003906,-63.17138672,-2.319335938,-0.427246094,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.102050781,0.959472656,-0.145019531,9.582519531,0.915527344,-3.234863281,1.93E+08
192.168.43.70,-0.110839844,0.336914063,1.017089844,-62.80517578,-3.967285156,-0.610351563,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.050292969,0.966796875,-0.153320313,10.07080078,-0.610351563,-3.662109375,1.93E+08
192.168.43.70,-0.09765625,0.336914063,1.036132813,-61.58447266,-4.089355469,-0.549316406,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.085449219,0.971191406,-0.168457031,10.37597656,3.112792969,-3.845214844,1.93E+08
192.168.43.70,-0.095214844,0.323730469,1.029296875,-61.64550781,-0.732421875,0.183105469,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.141601563,0.967285156,-0.169921875,10.07080078,5.065917969,-3.540039063,1.93E+08
192.168.43.70,-0.107910156,0.302734375,1.034179688,-62.43896484,2.136230469,-0.305175781,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.115722656,0.96875,-0.158691406,9.887695313,0.427246094,-3.295898438,1.93E+08
192.168.43.70,-0.108886719,0.276855469,1.064941406,-63.59863281,-0.610351563,-1.892089844,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.087890625,0.964355469,-0.171386719,10.25390625,-1.892089844,-2.9296875,1.93E+08
192.168.43.70,-0.122558594,0.25390625,1.108886719,-64.08691406,-4.211425781,-3.479003906,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.061035156,0.956542969,-0.189941406,9.948730469,-2.502441406,-3.112792969,1.93E+08
192.168.43.70,-0.131347656,0.236816406,1.119140625,-63.35449219,-4.699707031,-4.028320313,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.066894531,0.967773438,-0.186035156,9.216308594,-0.305175781,-3.540039063,1.93E+08
192.168.43.70,-0.122070313,0.225585938,1.114746094,-62.19482422,-1.403808594,-2.624511719,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.150390625,0.962402344,-0.177246094,8.7890625,3.967285156,-3.41796875,1.93E+08
192.168.43.70,-0.135253906,0.213378906,1.150878906,-60.30273438,-0.610351563,-1.831054688,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.149902344,0.955566406,-0.168457031,9.399414063,1.037597656,-3.051757813,1.93E+08
,,,,,,,,,192.168.43.159,-0.075683594,0.959960938,-0.186523438,9.643554688,-2.807617188,-2.990722656,1.93E+08
192.168.43.70,-0.134277344,0.155761719,1.141113281,-59.26513672,-3.784179688,-0.610351563,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.047363281,0.967285156,-0.197753906,9.399414063,-0.732421875,-3.295898438,1.93E+08
192.168.43.70,-0.108398438,0.1328125,1.112304688,-57.55615234,0.549316406,0.915527344,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.103515625,0.962890625,-0.198730469,8.911132813,3.540039063,-3.479003906,1.93E+08
192.168.43.70,-0.11328125,0.127929688,1.122558594,-54.93164063,5.249023438,1.953125,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.163085938,0.959472656,-0.187988281,8.728027344,2.563476563,-3.41796875,1.93E+08
192.168.43.70,-0.137207031,0.119628906,1.129882813,-53.89404297,3.051757813,1.342773438,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.1328125,0.9609375,-0.194335938,9.155273438,-2.136230469,-3.051757813,1.93E+08
192.168.43.70,-0.125,0.120117188,1.10546875,-53.58886719,-3.295898438,0.732421875,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.023925781,0.954101563,-0.188476563,9.765625,-5.432128906,-3.173828125,1.94E+08
192.168.43.70,-0.114746094,0.109375,1.117675781,-54.44335938,-5.737304688,1.403808594,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.063476563,0.958496094,-0.193359375,10.43701172,1.403808594,-3.723144531,1.94E+08
192.168.43.70,-0.109863281,0.076171875,1.100097656,-54.93164063,-3.356933594,1.647949219,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.171386719,0.957519531,-0.223144531,10.68115234,5.676269531,-3.540039063,1.94E+08
192.168.43.70,-0.099121094,0.061523438,1.111328125,-53.52783203,0,1.892089844,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.146972656,0.951660156,-0.224121094,10.00976563,0.427246094,-3.234863281,1.94E+08
192.168.43.70,-0.110839844,0.041503906,1.1171875,-53.40576172,3.295898438,1.770019531,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.100097656,0.954101563,-0.212890625,9.521484375,0.061035156,-3.051757813,1.94E+08
192.168.43.70,-0.117675781,0.02734375,1.103515625,-52.49023438,2.685546875,0.854492188,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.080078125,0.954589844,-0.216308594,9.704589844,1.281738281,-3.356933594,1.94E+08
192.168.43.70,-0.103027344,0.016113281,1.07421875,-52.49023438,1.892089844,0.793457031,2.12E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.089355469,0.955566406,-0.219726563,10.43701172,2.563476563,-3.723144531,1.94E+08
192.168.43.70,-0.176269531,-0.584960938,0.933105469,-54.6875,7.202148438,-4.638671875,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.105957031,0.935058594,-0.256835938,2.197265625,-6.530761719,-1.892089844,1.94E+08
192.168.43.70,-0.15625,-0.600585938,0.912597656,-55.23681641,1.037597656,-5.004882813,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.14453125,0.942871094,-0.263671875,2.319335938,-2.9296875,-2.197265625,1.94E+08
192.168.43.70,-0.155273438,-0.62109375,0.89453125,-54.13818359,3.295898438,-3.41796875,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.147460938,0.944824219,-0.263183594,1.342773438,-3.540039063,-2.075195313,1.94E+08
192.168.43.70,-0.157226563,-0.657714844,0.876464844,-54.44335938,9.521484375,-1.892089844,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.167480469,0.935546875,-0.254394531,0.671386719,-1.281738281,-1.831054688,1.94E+08
192.168.43.70,-0.164550781,-0.649414063,0.87890625,-53.77197266,11.77978516,-2.319335938,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.174316406,0.93359375,-0.262695313,0.915527344,-1.586914063,-1.46484375,1.94E+08
192.168.43.70,-0.170898438,-0.620117188,0.875,-53.89404297,9.155273438,-4.028320313,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.126464844,0.939453125,-0.264160156,1.037597656,-3.845214844,-1.525878906,1.94E+08
192.168.43.70,-0.171875,-0.640625,0.882324219,-55.48095703,3.90625,-3.784179688,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.132324219,0.946777344,-0.272460938,0.732421875,-2.258300781,-1.403808594,1.94E+08
192.168.43.70,-0.166015625,-0.692871094,0.866210938,-55.96923828,-1.159667969,-3.234863281,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.156738281,0.940429688,-0.263671875,-0.671386719,-1.159667969,-1.098632813,1.94E+08
192.168.43.70,-0.147460938,-0.729492188,0.840332031,-55.48095703,-1.159667969,-2.319335938,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.184570313,0.927246094,-0.243164063,-0.9765625,-0.610351563,-0.854492188,1.94E+08
192.168.43.70,-0.157714844,-0.709960938,0.849609375,-54.50439453,0.9765625,-3.479003906,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.145507813,0.930664063,-0.232910156,0.549316406,-4.272460938,-0.915527344,1.94E+08
192.168.43.70,-0.157226563,-0.703613281,0.854003906,-54.44335938,2.014160156,-5.249023438,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.126953125,0.935058594,-0.249023438,2.014160156,-3.662109375,-1.159667969,1.94E+08
192.168.43.70,-0.163574219,-0.743652344,0.842773438,-54.99267578,5.798339844,-4.8828125,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.15625,0.940917969,-0.25390625,2.502441406,-1.831054688,-1.342773438,1.94E+08
192.168.43.70,-0.174316406,-0.7734375,0.810058594,-52.734375,8.605957031,-4.211425781,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.18359375,0.9375,-0.268554688,2.502441406,-2.380371094,-1.281738281,1.95E+08
192.168.43.70,-0.179199219,-0.788574219,0.793457031,-50.35400391,9.27734375,-2.807617188,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.162597656,0.943359375,-0.279296875,1.892089844,-4.8828125,-0.732421875,1.95E+08
192.168.43.70,-0.172363281,-0.773925781,0.770996094,-48.64501953,8.422851563,-2.990722656,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.146484375,0.939941406,-0.27734375,0.305175781,-3.356933594,-0.427246094,1.95E+08
192.168.43.70,-0.161132813,-0.760742188,0.7421875,-48.27880859,9.643554688,-3.967285156,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.179199219,0.935546875,-0.262207031,-0.9765625,-1.281738281,-0.061035156,1.95E+08
192.168.43.70,-0.158691406,-0.790039063,0.711425781,-50.65917969,13.671875,-3.540039063,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.19140625,0.941894531,-0.261230469,-1.159667969,-4.699707031,0.793457031,1.95E+08
192.168.43.70,-0.167480469,-0.8203125,0.679199219,-51.45263672,14.83154297,-3.662109375,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.124023438,0.939941406,-0.257324219,-1.770019531,-7.8125,1.159667969,1.95E+08
192.168.43.70,-0.167480469,-0.833496094,0.655761719,-50.65917969,12.87841797,-4.39453125,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.137695313,0.9375,-0.256835938,-2.502441406,-2.868652344,1.098632813,1.95E+08
192.168.43.70,-0.170898438,-0.822753906,0.645507813,-48.828125,8.850097656,-5.554199219,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.135253906,0.937011719,-0.250976563,-2.44140625,-1.403808594,0.610351563,1.95E+08
192.168.43.70,-0.151855469,-0.835449219,0.636230469,-49.49951172,5.981445313,-5.432128906,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.139648438,0.938964844,-0.2421875,-2.380371094,-0.183105469,0.366210938,1.95E+08
192.168.43.70,-0.163085938,-0.832519531,0.626464844,-52.85644531,7.202148438,-6.8359375,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.161621094,0.943359375,-0.252441406,-2.258300781,1.831054688,0.549316406,1.95E+08
192.168.43.70,-0.152832031,-0.848632813,0.606445313,-54.38232422,7.32421875,-8.30078125,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.162597656,0.939453125,-0.257324219,-2.868652344,2.990722656,0.9765625,1.95E+08
192.168.43.70,-0.137207031,-0.865722656,0.596679688,-53.03955078,10.25390625,-7.32421875,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.150878906,0.936035156,-0.252929688,-3.173828125,3.479003906,1.098632813,1.95E+08
192.168.43.70,-0.170410156,-0.858398438,0.625,-50.90332031,13.06152344,-8.30078125,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.149902344,0.940917969,-0.24609375,-3.295898438,4.638671875,1.159667969,1.95E+08
192.168.43.70,-0.186035156,-0.888183594,0.618164063,-52.36816406,11.29150391,-9.643554688,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.147460938,0.94140625,-0.239746094,-3.173828125,4.089355469,1.342773438,1.95E+08
192.168.43.70,-0.182617188,-0.897949219,0.593261719,-51.87988281,8.483886719,-9.887695313,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.168457031,0.939941406,-0.233886719,-3.112792969,4.577636719,1.586914063,1.95E+08
192.168.43.70,-0.182128906,-0.909667969,0.558105469,-50.53710938,10.86425781,-8.7890625,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.196289063,0.942871094,-0.24609375,-2.380371094,0.915527344,2.197265625,1.95E+08
192.168.43.70,-0.187011719,-0.918945313,0.540527344,-48.828125,14.83154297,-7.934570313,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.140136719,0.944335938,-0.252441406,-2.197265625,-6.713867188,2.685546875,1.95E+08
192.168.43.70,-0.201171875,-0.940917969,0.541992188,-49.74365234,16.54052734,-7.751464844,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.137695313,0.947265625,-0.270019531,-3.173828125,-4.39453125,2.990722656,1.95E+08
192.168.43.70,-0.20703125,-0.955566406,0.530273438,-51.08642578,13.97705078,-9.094238281,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.158691406,0.947265625,-0.259765625,-4.638671875,1.037597656,3.173828125,1.95E+08
192.168.43.70,-0.208007813,-0.966796875,0.51953125,-50.53710938,9.887695313,-9.155273438,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.148925781,0.948242188,-0.250976563,-5.615234375,0.671386719,3.540039063,1.95E+08
192.168.43.70,-0.1953125,-0.935058594,0.513671875,-47.11914063,7.995605469,-8.056640625,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.139648438,0.944824219,-0.233398438,-6.8359375,0.122070313,4.028320313,1.95E+08
192.168.43.70,-0.166015625,-0.917480469,0.495605469,-44.73876953,9.460449219,-6.591796875,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.138671875,0.943359375,-0.226074219,-6.896972656,0.305175781,4.211425781,1.95E+08
192.168.43.70,-0.149902344,-0.952148438,0.468261719,-44.86083984,14.58740234,-4.943847656,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.125,0.940917969,-0.221679688,-5.737304688,0.244140625,3.723144531,1.95E+08
192.168.43.70,-0.168457031,-1.025390625,0.4453125,-48.40087891,16.96777344,-4.943847656,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.139648438,0.945800781,-0.221679688,-4.760742188,0.793457031,3.662109375,1.95E+08
192.168.43.70,-0.186035156,-1.014160156,0.445800781,-48.27880859,6.896972656,-8.7890625,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.158691406,0.952148438,-0.235839844,-4.089355469,1.403808594,3.662109375,1.95E+08
192.168.43.70,-0.143066406,-0.978515625,0.453613281,-47.48535156,-1.831054688,-12.02392578,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.137207031,0.952148438,-0.241699219,-4.577636719,-0.427246094,4.028320313,1.95E+08
192.168.43.70,-0.132324219,-0.958984375,0.440917969,-47.36328125,4.8828125,-10.92529297,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.11328125,0.957519531,-0.244628906,-6.042480469,-0.183105469,4.150390625,1.95E+08
192.168.43.70,-0.146484375,-0.966308594,0.408203125,-46.69189453,12.26806641,-9.948730469,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.128417969,0.955566406,-0.247070313,-7.751464844,2.258300781,4.39453125,1.95E+08
192.168.43.70,-0.135742188,-0.968261719,0.392089844,-43.82324219,11.10839844,-9.643554688,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.145507813,0.947753906,-0.240234375,-9.704589844,4.211425781,4.821777344,1.95E+08
192.168.43.70,-0.119628906,-0.984863281,0.339355469,-44.25048828,12.57324219,-9.765625,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.138183594,0.941894531,-0.214355469,-10.13183594,5.737304688,4.638671875,1.95E+08
192.168.43.70,-0.1171875,-1.001953125,0.304199219,-43.82324219,15.44189453,-9.582519531,2.13E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.106933594,0.951660156,-0.1953125,-9.094238281,2.258300781,4.150390625,1.95E+08
192.168.43.70,-0.1328125,-0.988769531,0.302246094,-43.57910156,11.04736328,-10.55908203,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.099121094,0.950683594,-0.193847656,-7.751464844,-0.244140625,3.784179688,1.95E+08
192.168.43.70,-0.147949219,-0.989746094,0.299804688,-46.56982422,0.183105469,-13.42773438,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.141601563,0.951660156,-0.213867188,-6.591796875,1.281738281,3.234863281,1.95E+08
192.168.43.70,-0.140136719,-1.004394531,0.309082031,-49.07226563,-9.521484375,-15.01464844,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.114257813,0.958496094,-0.231933594,-7.263183594,-2.563476563,3.295898438,1.95E+08
192.168.43.70,-0.126464844,-0.997558594,0.302734375,-48.95019531,-8.728027344,-15.19775391,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.052734375,0.948730469,-0.204589844,-7.751464844,-0.427246094,3.051757813,1.95E+08
192.168.43.70,-0.126953125,-0.975097656,0.291015625,-47.48535156,-0.366210938,-14.03808594,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.110351563,0.950195313,-0.181640625,-7.263183594,7.629394531,2.075195313,1.95E+08
192.168.43.70,-0.138183594,-0.968261719,0.30859375,-46.38671875,5.126953125,-12.14599609,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.12890625,0.947265625,-0.163574219,-5.798339844,6.896972656,1.403808594,1.95E+08
192.168.43.70,-0.131835938,-1.01953125,0.278808594,-46.99707031,1.037597656,-10.55908203,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.125976563,0.949707031,-0.181152344,-3.356933594,1.220703125,0.915527344,1.95E+08
192.168.43.70,-0.118164063,-1.02734375,0.224609375,-45.04394531,-12.39013672,-11.59667969,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.090820313,0.957519531,-0.201660156,-1.831054688,-4.455566406,0.48828125,1.95E+08
192.168.43.70,-0.106445313,-0.98828125,0.182617188,-44.98291016,-24.04785156,-15.74707031,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.090820313,0.966308594,-0.215820313,-1.46484375,-5.187988281,0.183105469,1.95E+08
192.168.43.70,-0.08984375,-1.021484375,0.147949219,-49.49951172,-20.08056641,-16.41845703,2.14E+08,,,,,,,,,
,,,,,,,,,192.168.43.159,-0.169433594,0.958496094,-0.211425781,-2.44140625,-1.037597656,0.48828125,1.95E+08
